04/10/2024 17:06:30.499	Warning	0 
04/10/2024 17:06:30.903	Warning	0 
04/10/2024 17:06:36.766	Warning	0 
04/10/2024 17:06:37.170	Warning	0 
04/10/2024 17:06:47.684	Warning	0 
04/10/2024 17:06:48.089	Warning	0 
04/10/2024 17:06:48.495	Warning	0 
04/10/2024 17:06:48.900	Warning	0 
04/10/2024 17:06:49.306	Warning	0 
04/10/2024 17:06:49.711	Warning	0 
04/10/2024 17:06:50.114	Warning	0 
04/10/2024 17:06:50.518	Warning	0 
